,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_angsep,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_age,st_dens,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_tmag,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec
sy_pmdec,-0.08324330892810748,-0.03517696832492818,0.015603175371846006,-0.06584898021604825,-0.06823838188262323,-0.22786586653051952,-0.08564502861161975,-0.08577501465546755,-0.09133282943656952,-0.09133860615753076,0.023820496505166464,-0.1927847147177151,0.04989895008046266,0.025269779793756494,0.013385466713517305,-0.11935736615756837,-0.020862357164420985,-0.06923879875916471,0.06513115871740814,-0.01366725985801769,-0.072069792955837,0.11855849976841937,0.05246164452300494,0.08500034958064542,0.007380917962500985,0.07675191772893616,-0.03429024006052122,-0.09147806097209552,-0.07170330051328865,0.13938870200944728,0.19017500985477784,0.045035852639764444,-0.12387545150787324,0.21283832188742136,0.13965106192166346,-0.3668317660555812,0.06583122981836691,1.0,0.2598499971097806,-0.2611306714575289,0.16395766857291155,0.1673808178578163,0.21916882775639748,0.22389476850097337,0.22431253107754218,0.23236791853448482,0.23324445015513914,0.2332599341568988,0.25925086323955465,0.18432734762240144,0.20124931876894003,0.017629291983834644,-0.18485280448731561,-0.12465803274155766,-0.16444181240268607,-0.01747024312177247,-0.0486290769799124,-0.046934157990767486
sy_dist,-0.2095663529222972,-0.14647938447386236,-0.11962396838497759,-0.12087814070118716,0.004677475877366276,-0.7068225030739661,-0.11639620246636763,-0.1165311723912385,-0.16366662636599838,-0.16367505486721318,-0.028073415448507177,-0.6005347332206321,0.16886253883979824,0.10135593941896792,0.10244925719831437,-0.5442395233202891,-0.08082294979897761,-0.29401363362815336,0.3864098053830664,0.012723770519540822,-0.27312081648462583,0.43190820776046634,0.25189542040468743,0.16340210517471307,0.009700436106691277,0.33042476782543256,-0.19551447838538277,-0.09073145056007628,-0.3277216372750896,0.3999148642214189,0.3175642449524096,0.05244626322411299,-0.40804895187320367,0.4400607470724873,0.42467739187944503,-0.8404728068606749,0.027903047875259906,0.2598499971097806,1.0,-0.9973310129412963,0.6583199366723005,0.6985548150108378,0.859535530335376,0.8804211044053111,0.8873965076739737,0.8838151690356544,0.887379826227417,0.8717295401614066,0.7113544714306003,0.7535709383181896,0.8035467510507428,0.2466918517585496,-0.4948388850434796,-0.30423614453473974,-0.3612462938952819,-0.07674406980195578,-0.11346529902467235,-0.07379327504021106
sy_plx,0.21086034839818601,0.09627574013441613,0.1855059331746187,0.13064928739950943,0.11328725527163969,0.7789542433545912,0.19857978697764486,0.1987523817482828,0.24666445202896364,0.2466634576478658,-0.008518429902413353,0.6046960710733583,-0.1662497024270311,-0.10255116836341714,-0.10434615416381712,0.547667933040145,0.07952365068796748,0.29841334824302007,-0.38749415815169314,-0.011471758200776255,0.2754449818556419,-0.4305092631295459,-0.24943947850679205,-0.28647152616318416,-0.013549763514064547,-0.3286190151221701,0.19306988007146028,0.09140140722370556,0.3304872075937589,-0.43860046072533576,-0.4533076275191228,-0.10279835118860449,0.42675619210840454,-0.551809724636429,-0.4696262582351441,0.8423024943078872,-0.029939435319192537,-0.2611306714575289,-0.9973310129412963,1.0,-0.6620115155780355,-0.6990046921643667,-0.8587097663161453,-0.8781594159263298,-0.8853723135792366,-0.8824483470499582,-0.8859169384352912,-0.8705722102125193,-0.7149142776411479,-0.755237992029382,-0.8045193024600079,-0.17179046574517912,0.5354915801304378,0.3027341127141754,0.3673696907097071,0.0681844177283775,0.10733662418228139,0.07235082970403253
sy_bmag,-0.18742028885070955,-0.03344372748417268,-0.06943414176227732,-0.2743201930185435,-0.31084624810479516,-0.6291254175908564,-0.43154138084091404,-0.43171774148945047,-0.44704311115834366,-0.4470513117714022,0.14007367209007116,-0.5899689420677005,-0.28989825269057073,-0.2912689001089721,0.1985335978488022,-0.4198086083454888,-0.10889870092625095,-0.038400311692240174,-0.12510153564848298,0.18816053652242828,-0.007791556824750562,-0.21355154439736695,-0.4467030336951534,-0.4068129173919091,-0.08836161313677882,-0.4099897227626339,0.47125127808018663,-0.025999369584554576,0.29204699042216475,0.36502196313226454,0.3871892922479955,0.1008521785253146,-0.36506576950735964,0.47942723152317646,0.4001121064977718,-0.5573976195790331,0.0440067963434848,0.16395766857291155,0.6583199366723005,-0.6620115155780355,1.0,0.9845998029053608,0.9101724503648144,0.8900488336338516,0.881409844203371,0.8771368952347735,0.87309211740901,0.8437784220804299,0.6759412536083355,0.9688226292600626,0.9469651471131569,0.164498826341607,-0.5839945059902846,-0.36716519230594263,-0.3622543595826983,-0.10670971639839905,-0.06755338961850775,-0.05945934447291882
sy_vmag,-0.19390531619952106,-0.035081817543618325,-0.07797449933856111,-0.26294781819854496,-0.2952347491768629,-0.6543276955007231,-0.4097329972910795,-0.40988692008315375,-0.430806497493636,-0.43078127002212313,0.12276008362603197,-0.6048794085479133,-0.2579153230496038,-0.2683841608088903,0.2091333630752817,-0.4365481312615314,-0.11733984754859875,-0.04799204270514318,-0.07979786078617321,0.18938937549050264,-0.019087512722755603,-0.13672625561528856,-0.3952315202397046,-0.34970307356895347,-0.08680000485895038,-0.3483900617950217,0.4251504536170585,-0.026548088281286897,0.2456933137987801,0.3861337604063872,0.38718532057860033,0.09301534182723484,-0.38404086128455867,0.48345175245137023,0.4201007867884098,-0.5802140128364722,0.043016590429988205,0.1673808178578163,0.6985548150108378,-0.6990046921643667,0.9845998029053608,1.0,0.9422829823543526,0.9266218799316113,0.9187370105398504,0.9200127284372283,0.9157616212186294,0.8832664372754846,0.7003134824085894,0.9902797972290053,0.9736230804383404,0.17136131586222456,-0.582371615506691,-0.3636259616596752,-0.3706633312396525,-0.09976153737113501,-0.0610415811675161,-0.05278794795133208
sy_jmag,-0.21162323780076495,-0.04144860434750156,-0.13499705211767027,-0.22081192679701672,-0.234304971595143,-0.7475957539321534,-0.3668324033130752,-0.36701445500178514,-0.3996351452554034,-0.3995973766615858,0.08415033786952798,-0.6539410044221914,-0.1051634421784018,-0.14161675906551233,0.19567214528277033,-0.5498116296684322,-0.11959410836725798,-0.1725542993303155,0.09644741991948282,0.16030781459974444,-0.14362995788651714,0.09657796725553484,-0.20171614802121904,-0.14753919063879592,-0.0589273473072544,-0.13643466029979387,0.24187385558099023,-0.05387625464676417,0.05256708636359897,0.4423398214453083,0.4434847325809643,0.10533207973126706,-0.42792770649640893,0.5546512403637427,0.4813128286014705,-0.7245040835896216,0.038145352992120025,0.21916882775639748,0.859535530335376,-0.8587097663161453,0.9101724503648144,0.9422829823543526,1.0,0.9980658426232751,0.996451993288271,0.9949997071388945,0.9939248511774333,0.9618991791298334,0.7612448968678509,0.9736425507803189,0.9908789829177531,0.19623321611845904,-0.5974793452738846,-0.36154530155360415,-0.3905700140731853,-0.09786593003071288,-0.08920601135634407,-0.064376989538812
sy_hmag,-0.21105299801504268,-0.04408465448084171,-0.141344852123234,-0.21272326231699157,-0.21895652187181613,-0.7537417641312029,-0.34993354815949784,-0.3500796370860089,-0.38626650252906414,-0.38622749536969014,0.07222642837530417,-0.6559906788613512,-0.07558277598180906,-0.11788160066739971,0.18939003997414494,-0.5583173177483515,-0.11804606927273416,-0.19080757753293562,0.12876050424319566,0.15057614311284084,-0.16206282962467894,0.145411184331108,-0.16136136455903308,-0.10910886698414186,-0.049881635082620314,-0.09365606976404253,0.204367086012731,-0.06064039551755575,0.014762190965109941,0.44547803351627496,0.44000991872803785,0.101707946610269,-0.4312175898640698,0.5532843654031533,0.48448155534380544,-0.7413085843864562,0.037990716513877185,0.22389476850097337,0.8804211044053111,-0.8781594159263298,0.8900488336338516,0.9266218799316113,0.9980658426232751,1.0,0.999501367755982,0.9986361089521334,0.9978638143088903,0.9670861543616972,0.7668420819074325,0.9606614298371737,0.9823450265798963,0.20507879167780518,-0.588993037463735,-0.3583333240011375,-0.3911501906350756,-0.09465677714637578,-0.0906654537294202,-0.06452867731252356
sy_kmag,-0.21211726444013523,-0.04555248125071162,-0.14136801858236073,-0.21134581348827275,-0.21803710920069555,-0.7603115568402611,-0.34821533618481576,-0.3483702877758282,-0.3852488453709077,-0.3852132375109376,0.06920959450450254,-0.6585084409822752,-0.06240940443282657,-0.10660568383416194,0.18762849432577877,-0.5620504786096032,-0.1171766929536546,-0.19956446407552922,0.14053393490661795,0.14706685045230594,-0.1711022170592403,0.1632818968207808,-0.14538046361829776,-0.09134283601173135,-0.04584404122795338,-0.07675514274466663,0.18912367730389198,-0.06225520712091579,0.0012264294632646016,0.4497374477062547,0.447030783649785,0.10547972258041366,-0.4364074381808237,0.5599154611678442,0.4887409423791183,-0.7479040621341593,0.03702482224781279,0.22431253107754218,0.8873965076739737,-0.8853723135792366,0.881409844203371,0.9187370105398504,0.996451993288271,0.999501367755982,1.0,0.9991864280473532,0.9987402575500941,0.9688014261878987,0.7698359539338459,0.9540183972249827,0.9771023220234231,0.20380880733082815,-0.5963407521422669,-0.3572605793009256,-0.391145692986988,-0.0932567088932958,-0.0910137244634607,-0.06601496004332208
sy_w1mag,-0.2244269883101067,-0.02389705625196296,-0.10072052441464749,-0.19706531031915184,-0.22533044912061398,-0.7419550452244336,-0.39399614284119344,-0.3941824028611754,-0.42808083521850704,-0.4280449028591091,0.10006108672566036,-0.6575371739053465,-0.11392533619772989,-0.16079185119990708,0.18763145093363734,-0.5534150599798513,-0.1122114245943101,-0.20666096179438076,0.1247383777336443,0.16440255906253318,-0.1761004038681698,0.11993576243213307,-0.20306977118659783,-0.14706310435135753,-0.0895930540409718,-0.13080620921268102,0.23998763364872266,-0.02822676305747304,0.051752021063308874,0.4613550964680004,0.4550959493911006,0.09828112565766557,-0.4485442246155821,0.5637814458174296,0.4910606601749815,-0.7306155216772714,0.04826754274159495,0.23236791853448482,0.8838151690356544,-0.8824483470499582,0.8771368952347735,0.9200127284372283,0.9949997071388945,0.9986361089521334,0.9991864280473532,1.0,0.9996372390680389,0.9703587811251488,0.7705490599510487,0.9520526038558087,0.975510073331237,0.1984512682948175,-0.5798565543461356,-0.37866176632219045,-0.36905179332638943,-0.10418745436985698,-0.10063924693777045,-0.06840744857663973
sy_w2mag,-0.2254553718693753,-0.023387465734506507,-0.10157071724592152,-0.1969593292272446,-0.2257274387205442,-0.7449981996299466,-0.3934128250353972,-0.3935938820346686,-0.4281874963872987,-0.42815023722626566,0.09811295235758777,-0.6586630387638961,-0.1101878811945585,-0.15786896389647698,0.18649413172216323,-0.5550514857032323,-0.11213252856441423,-0.20969556918515792,0.1281656975938127,0.16269562827035344,-0.17925446455757005,0.1245026403263627,-0.19882075076044686,-0.1424086689018832,-0.08652610522540188,-0.12660742707283515,0.2360287747126623,-0.025584631619511,0.047347988588773184,0.46412387654000187,0.456786894761335,0.09765170036075636,-0.45071612102200254,0.5652610081799173,0.4936160809676961,-0.7334584524573271,0.04789280717264919,0.23324445015513914,0.887379826227417,-0.8859169384352912,0.87309211740901,0.9157616212186294,0.9939248511774333,0.9978638143088903,0.9987402575500941,0.9996372390680389,1.0,0.9712891908026258,0.7719791285141054,0.9484964555851378,0.972931229280391,0.1981682242828359,-0.5790331560652485,-0.37769845891442144,-0.36895064763154356,-0.10402894600759476,-0.10101983817806331,-0.07028051624712515
sy_w3mag,-0.22441380435718755,-0.012600276845995382,-0.10697526711555352,-0.19851950812299113,-0.2295301270945587,-0.7354442427004235,-0.40513341425694904,-0.40530129931052833,-0.4397918289307198,-0.4397423867778218,0.10399813483120847,-0.6556063791572415,-0.09868354511327532,-0.14848121743461998,0.1712657298704593,-0.5505016219210345,-0.10356606469477767,-0.23216161205820265,0.13433971244108167,0.15174516450724734,-0.2045629519971472,0.13622388171756417,-0.18418309338125755,-0.12865512971406534,-0.08445300903525374,-0.11366555625974863,0.22106983025082427,-0.019739653496273116,0.021886525962179305,0.463005852283826,0.4691639054508241,0.10450007434373937,-0.442331190125974,0.5778222602727678,0.4973952839829508,-0.7250966592174066,0.04380350332953023,0.2332599341568988,0.8717295401614066,-0.8705722102125193,0.8437784220804299,0.8832664372754846,0.9618991791298334,0.9670861543616972,0.9688014261878987,0.9703587811251488,0.9712891908026258,1.0,0.7952947596531579,0.9150934182451067,0.9392087482421169,0.20487159994325455,-0.5770454683547104,-0.3753181967764851,-0.36785593846187636,-0.10372668865088469,-0.09606066113578432,-0.07494531802981517
sy_w4mag,-0.18264441405216195,-0.004893540555585874,-0.05359867676185487,-0.20621766632354915,-0.2308652765991685,-0.6198290091892503,-0.393593805995876,-0.3937601368736168,-0.42132517064184927,-0.4213104484459225,0.10595215997202569,-0.5954395293572573,-0.07287958722329813,-0.12348392254548388,0.15304471353804366,-0.4361262325288863,-0.06056803870964696,-0.237422478207789,0.12990575038397822,0.12933201212279544,-0.21844363153723478,0.1361404763035447,-0.13715951262587558,-0.09033323244907963,-0.04127979828171469,-0.08173778093488107,0.16676494207992923,-0.021824291932051803,-0.020065945848887514,0.41981969231340677,0.5242841696338439,0.12563366017092195,-0.3609457839882813,0.6142083087168212,0.45891839591251105,-0.6201146942370135,0.05481383975463943,0.25925086323955465,0.7113544714306003,-0.7149142776411479,0.6759412536083355,0.7003134824085894,0.7612448968678509,0.7668420819074325,0.7698359539338459,0.7705490599510487,0.7719791285141054,0.7952947596531579,1.0,0.7244750098026514,0.7425247085579877,0.17939867565494358,-0.5681806249945812,-0.3606103544141505,-0.3654907020726239,-0.06854130578711205,-0.05402216199340782,-0.07904989834056113
sy_gaiamag,-0.2001931360472604,-0.037945842310623576,-0.10109657252824963,-0.25078454452276794,-0.27627785957012224,-0.6893512058744067,-0.39879206917294685,-0.39895036592539945,-0.4210707038990562,-0.42103913167571577,0.11656331610714157,-0.6252610593941837,-0.21157129261866361,-0.22871276009388866,0.2095838901361455,-0.48507375254983987,-0.12609277759763535,-0.08918417876506728,-0.02876464402281202,0.1840035199255353,-0.060477969711406156,-0.07286267863780424,-0.33811072242290524,-0.28970501450991964,-0.0750738340208155,-0.2865461012130326,0.3693461063818428,-0.03416941885461771,0.1891354933184552,0.4080935975491587,0.4127018693023692,0.09933388649575495,-0.4030011217187065,0.5152289569041956,0.4435319251048024,-0.6330969103214584,0.04158925977968998,0.18432734762240144,0.7535709383181896,-0.755237992029382,0.9688226292600626,0.9902797972290053,0.9736425507803189,0.9606614298371737,0.9540183972249827,0.9520526038558087,0.9484964555851378,0.9150934182451067,0.7244750098026514,1.0,0.9944619131310776,0.1803199238359643,-0.5923022425597203,-0.3635591070773939,-0.379824126692579,-0.10074791972200421,-0.07072706619880607,-0.0651844269714055
sy_tmag,-0.20496690602298556,-0.03960064209350182,-0.11708431041893551,-0.23651386639700772,-0.2554780049637972,-0.7171151819013071,-0.3825044949239632,-0.3826718711769994,-0.4087519570536719,-0.40872116275097653,0.10231809743730161,-0.6396500728976457,-0.16311745839859818,-0.189696357237598,0.20298550020214867,-0.5178406250011637,-0.12175834431780698,-0.12555306888359546,0.02831942755745135,0.17406247997902255,-0.09618767587436437,0.0029210604707746693,-0.27968547047378145,-0.22864808269362089,-0.06856638791262452,-0.22257674076772868,0.3141603927141016,-0.0424571000173329,0.12696033742518978,0.4252672732319309,0.4269726272656297,0.10105838874197881,-0.41428716017616324,0.5337372416137033,0.46268496588314273,-0.6769673682499106,0.03909589064728298,0.20124931876894003,0.8035467510507428,-0.8045193024600079,0.9469651471131569,0.9736230804383404,0.9908789829177531,0.9823450265798963,0.9771023220234231,0.975510073331237,0.972931229280391,0.9392087482421169,0.7425247085579877,0.9944619131310776,1.0,0.1857948004114498,-0.5949787798685476,-0.3628180072039142,-0.38502440279564115,-0.10032583242868594,-0.08059503547550108,-0.054403976260249516
pl_nnotes,0.31298962232052174,0.15337139953853454,-0.4027833131392029,0.05491368105667722,0.11902426848891626,-0.07101036948818189,-0.09077126817784888,-0.09071456216370193,-0.08659025559061412,-0.0865892412447227,0.07918322841331929,-0.1801390074624698,-0.07077875485941038,-0.10378810160248177,0.10615731427560723,-0.36804264528762015,-0.07531836899469604,-0.19028222218123164,0.09536623858353899,0.10407094284723516,-0.15751146315308223,0.0747737578186554,-0.027873352876734286,-0.09379010392405515,-0.020958305104545747,0.0010405948608075615,0.05752953534082189,-0.051903780535853185,-0.058038513093037064,0.19912576028320686,0.10617212529608441,-0.02945329126478139,-0.2382113997559702,0.19453510094772314,0.20789217464518245,-0.1537685819909687,0.03944980686199556,0.017629291983834644,0.2466918517585496,-0.17179046574517912,0.164498826341607,0.17136131586222456,0.19623321611845904,0.20507879167780518,0.20380880733082815,0.1984512682948175,0.1981682242828359,0.20487159994325455,0.17939867565494358,0.1803199238359643,0.1857948004114498,1.0,0.030229093463497433,0.09531780506829587,0.018547093482733864,0.037265104281352344,0.0571777990068147,0.07239924548141995
st_nphot,0.17015736799338668,0.07581768113978193,-0.2718254639649327,0.3141211330947565,0.2790834283517119,0.5250428909615864,0.31715913745204144,0.3173195239547092,0.32952911760895637,0.32950517803735707,-0.1054636284486222,0.47668391108391284,-0.01223797646912005,-0.0008273432814576732,-0.10779953968884365,0.02335156820902685,0.04735160364499694,0.08656110800815217,-0.04718675110681814,-0.06101971469030545,0.09216627086513421,-0.06907315213579088,0.12355554835421972,0.09529551206889499,0.03024955914981106,0.09858188840130079,-0.15154591921428037,0.05929641662373462,-0.008868704763694646,-0.21908559906808042,-0.261862739405063,-0.11323420739370818,0.19545568959846782,-0.3128600174012706,-0.22984428960429365,0.4909257700241651,-0.051601801591300844,-0.18485280448731561,-0.4948388850434796,0.5354915801304378,-0.5839945059902846,-0.582371615506691,-0.5974793452738846,-0.588993037463735,-0.5963407521422669,-0.5798565543461356,-0.5790331560652485,-0.5770454683547104,-0.5681806249945812,-0.5923022425597203,-0.5949787798685476,0.030229093463497433,1.0,0.5331156171867066,0.5661905201245687,0.10993402718547855,0.04084069761806633,0.05182626361715312
st_nrvc,0.1633031795712256,0.019650906889486,-0.40083200822228154,0.16066564295632552,0.13123090115961963,0.27845843876705983,0.3087707173778916,0.3084890639972615,0.3048114208492438,0.3047570763582756,-0.1294605869404294,0.2872336200824187,0.13805321467328077,0.1252008649179605,-0.12291836033252047,-0.07627970222296807,0.034955332447098635,0.19460430564878733,-0.024997445418807926,-0.14609535961288034,0.20177454746516318,0.02909023402921876,0.15197810090290162,0.14904925107072867,0.10495400612745201,0.12493754596769631,-0.16045543742256324,0.06402469322757887,-0.08323126491121711,-0.1410960524822843,-0.1539654189662571,-0.04439997243005083,0.10366593032333123,-0.18937410123624995,-0.17044784834898274,0.2667654488477238,-0.05738905456882542,-0.12465803274155766,-0.30423614453473974,0.3027341127141754,-0.36716519230594263,-0.3636259616596752,-0.36154530155360415,-0.3583333240011375,-0.3572605793009256,-0.37866176632219045,-0.37769845891442144,-0.3753181967764851,-0.3606103544141505,-0.3635591070773939,-0.3628180072039142,0.09531780506829587,0.5331156171867066,1.0,0.4423249499446866,0.22311036601699893,0.12156747505362606,-0.010166066979031519
st_nspec,0.08056933224024869,0.12018915964039079,-0.18181370335222985,0.22888486671163666,0.18473897277006848,0.3645779613323042,0.17272280970376572,0.17266421406276683,0.17467818389744308,0.1745769319198384,-0.08288323963463493,0.2988281332209298,-0.10301627979577137,-0.10632696294973959,-0.06024288514905773,-0.03519896009339108,0.03535663533468532,0.0295775314627565,-0.023715470362710333,0.02573854230475225,0.03510359604656303,-0.08903530631514249,0.037772441619299164,0.022824690856573314,0.08293015894993733,0.009944902016136672,-0.04942025223575497,0.08621566513189188,0.023506349726778064,-0.13085491129289384,-0.10864871080995578,-0.007446290964085968,0.06280645295665217,-0.1481630630945738,-0.15682938728538756,0.3422119130296408,-0.022998311098637918,-0.16444181240268607,-0.3612462938952819,0.3673696907097071,-0.3622543595826983,-0.3706633312396525,-0.3905700140731853,-0.3911501906350756,-0.391145692986988,-0.36905179332638943,-0.36895064763154356,-0.36785593846187636,-0.3654907020726239,-0.379824126692579,-0.38502440279564115,0.018547093482733864,0.5661905201245687,0.4423249499446866,1.0,0.0032069129893461464,-0.008260272476371969,0.0032951855656447957
pl_nespec,0.13656475121879272,-0.08262239723388874,-0.15866029971538823,-0.18523543573074078,-0.1824503495330375,-0.04223381832212146,0.15565229752100831,0.15566238905612545,0.11856397631330323,0.11854003912453841,-0.11807967511765104,-0.03712750966188548,0.1796653938393151,0.18647832635317976,-0.10269864637747478,0.05497008749437898,0.004554068089602819,0.23098439116633282,-0.06056366984099554,-0.18534684928927742,0.23266160838148606,0.06271542248705077,0.052164870935871015,0.0643755794820163,0.021947330824337263,0.051073582480488156,-0.039995510691048626,-0.019365734444128705,-0.03791610451970139,-0.03075858924226058,-0.06296383116527841,-0.03866888086080068,0.02714708428162687,-0.07869999419283946,-0.05052006667287022,0.0394536317452088,0.00231958703975615,-0.01747024312177247,-0.07674406980195578,0.0681844177283775,-0.10670971639839905,-0.09976153737113501,-0.09786593003071288,-0.09465677714637578,-0.0932567088932958,-0.10418745436985698,-0.10402894600759476,-0.10372668865088469,-0.06854130578711205,-0.10074791972200421,-0.10032583242868594,0.037265104281352344,0.10993402718547855,0.22311036601699893,0.0032069129893461464,1.0,0.45241943636445825,-0.009241563669165193
pl_ntranspec,0.08555177440881036,0.027982620926529075,-0.12379402607613309,-0.11116306361979922,-0.13528936803035702,0.024667174997424615,0.06098106345931943,0.06101568709872508,0.03700972030640773,0.03700371015766922,-0.08395981962306655,0.019027007289305564,0.020534389544694394,0.03483248873029937,-0.023536474449154368,0.06290312889078979,0.024607174491220896,0.19231760633067274,-0.0672029967039977,-0.05152684278527938,0.19774251671330106,-0.027620989357219124,-0.04039873687793419,-0.022386154742606388,-0.024430970042715622,-0.04143420695100932,0.04457594945040459,-0.0052796191701528095,0.045605012375868725,-0.02308134743284899,-0.06214044517676251,-0.00746339026879399,0.025352118649814518,-0.06005214399086711,-0.026181408993622382,0.08964806894908947,0.005422758850678688,-0.0486290769799124,-0.11346529902467235,0.10733662418228139,-0.06755338961850775,-0.0610415811675161,-0.08920601135634407,-0.0906654537294202,-0.0910137244634607,-0.10063924693777045,-0.10101983817806331,-0.09606066113578432,-0.05402216199340782,-0.07072706619880607,-0.08059503547550108,0.0571777990068147,0.04084069761806633,0.12156747505362606,-0.008260272476371969,0.45241943636445825,1.0,-0.010666272112831839
pl_ndispec,0.02577224480623025,-0.0022195108071449317,-0.023713314637844905,0.07478222690402266,0.10165622347918433,0.10047026307156105,0.08007571549333092,0.08117679868284336,0.09835285119849999,0.09845726058210008,0.04816433620174597,0.07039938632737286,,0.03877494258856633,-0.01745062083141908,-0.0020418765662474896,,,,,,0.020935371317172914,0.03563805604565409,0.022761169464113745,-0.018551947226285597,0.013776863454570288,-0.021744313323275956,-0.10280554219924884,-0.02522387928505585,-0.0187151248974932,-0.0726398896181633,-0.03439585923299054,0.060196525152241186,-0.07140129758453419,-0.006308046960364108,0.053469566908987694,0.0017545132714186316,-0.046934157990767486,-0.07379327504021106,0.07235082970403253,-0.05945934447291882,-0.05278794795133208,-0.064376989538812,-0.06452867731252356,-0.06601496004332208,-0.06840744857663973,-0.07028051624712515,-0.07494531802981517,-0.07904989834056113,-0.0651844269714055,-0.054403976260249516,0.07239924548141995,0.05182626361715312,-0.010166066979031519,0.0032951855656447957,-0.009241563669165193,-0.010666272112831839,1.0
